0.000	0.000	0.000	0.000	0.000	0.000	0.000	592139574266044416
0.000	0.000	0.000	0.000	0.000	0.000	0.000	594551275766685696
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592730683640041475
0.000	0.000	0.000	0.000	0.000	0.000	0.000	594798304396857344
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592653978204241920
0.000	0.000	0.000	0.000	0.000	0.000	0.000	594092312692531200
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592939809535963136
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592250138451578880
0.000	0.000	0.000	0.000	0.000	0.000	0.000	596689417252638720
0.000	0.000	0.000	0.000	0.000	0.000	0.000	596712985852149761
0.000	0.000	0.000	0.000	0.000	0.000	0.000	594000310965805056
0.000	0.000	0.000	0.000	0.000	0.000	0.000	593874571805069312
0.000	0.000	0.000	0.000	0.000	0.000	0.000	595867762276241408
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592730106411507715
0.000	0.000	0.000	0.000	0.000	0.000	0.000	593389423603150849
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592157346899558400
0.000	0.000	0.000	0.000	0.000	0.000	0.000	595397996633726976
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592995010993205248
0.000	0.000	0.000	0.000	0.000	0.000	0.000	594907562136436736
0.000	0.000	0.000	0.000	0.000	0.000	0.000	596222710352482304
0.000	0.000	0.000	0.000	0.000	0.000	0.000	595521015205224448
0.000	0.000	0.000	0.000	0.000	0.000	0.000	594068132144160768
0.000	0.000	0.000	0.000	0.000	0.000	0.000	593341793653096448
0.000	0.000	0.000	0.000	0.000	0.000	0.000	596534993293303809
0.000	0.000	0.000	0.000	0.000	0.000	0.000	593387024406556674
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592552801546305536
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592350787847659521
0.000	0.000	0.000	0.000	0.000	0.000	0.000	595504510824423424
0.000	0.000	0.000	0.000	0.000	0.000	0.000	594675374866464768
0.000	0.000	0.000	0.000	0.000	0.000	0.000	593027039680024576
0.000	0.000	0.000	0.000	0.000	0.000	0.000	596873039918202881
0.000	0.000	0.000	0.000	0.000	0.000	0.000	595233640264564736
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592571835096682497
0.000	0.000	0.000	0.000	0.000	0.000	0.000	596029388321198080
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592653263998181376
0.000	0.000	0.000	0.000	0.000	0.000	0.000	595204176092606464
0.000	0.000	0.000	0.000	0.000	0.000	0.000	595204535317991424
0.000	0.000	0.000	0.000	0.000	0.000	0.000	594713987553431553
0.000	0.000	0.000	0.000	0.000	0.000	0.000	595833821276299265
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592574956115857408
0.000	0.000	0.000	0.000	0.000	0.000	0.000	596909125889630208
0.000	0.000	0.000	0.000	0.000	0.000	0.000	593240006975590401
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592318616399319041
0.000	0.000	0.000	0.000	0.000	0.000	0.000	593054267071672322
0.000	0.000	0.000	0.000	0.000	0.000	0.000	594385465500934144
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592624125119627265
0.000	0.000	0.000	0.000	0.000	0.000	0.000	594709907791720448
0.000	0.000	0.000	0.000	0.000	0.000	0.000	593030622743908352
0.000	0.000	0.000	0.000	0.000	0.000	0.000	594793589772652544
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592976425407250432
0.000	0.000	0.000	0.000	0.000	0.000	0.000	593104706425106432
0.023	0.014	0.006	0.002	0.023	0.010	0.022	591999007313891328
0.018	0.019	0.019	0.002	0.011	0.006	0.026	591987969000517632
0.022	0.018	0.007	0.019	0.010	0.022	0.002	591996435811274752
0.021	0.014	0.006	0.015	0.010	0.027	0.006	591992004558499840
0.015	0.026	0.002	0.023	0.010	0.006	0.019	591989486264852481
0.014	0.023	0.002	0.023	0.018	0.006	0.014	591991008117673986
0.022	0.019	0.014	0.006	0.011	0.026	0.002	591979178733408256
0.026	0.460	0.019	0.001	0.455	0.015	0.023	591990312228106240
0.026	0.007	0.018	0.001	0.015	0.023	0.009	591992978773651458
0.248	0.127	0.356	0.002	0.122	0.026	0.118	591976562515316736
0.019	0.026	0.002	0.022	0.010	0.006	0.015	591977175768698881
0.146	0.443	0.027	0.023	0.349	0.002	0.010	591978159102435328
0.018	0.022	0.002	0.010	0.014	0.006	0.027	591978070690508801
0.019	0.026	0.011	0.022	0.006	0.015	0.001	591982468556722176
0.251	0.023	0.460	0.015	0.118	0.010	0.122	591981330839130112
0.018	0.026	0.011	0.022	0.015	0.007	0.001	591979270777372672
0.022	0.306	0.018	0.002	0.315	0.010	0.326	591979172378972160
0.018	0.460	0.026	0.015	0.006	0.023	0.452	591977346879500288
0.318	0.021	0.315	0.006	0.310	0.027	0.002	591985891591069696
0.018	0.011	0.026	0.023	0.002	0.006	0.015	591982532675022848
0.248	0.232	0.018	0.227	0.015	0.026	0.235	591984337773539328
0.007	0.017	0.007	0.022	0.022	0.011	0.015	591976173988651008
0.019	0.010	0.023	0.005	0.014	0.027	0.002	591976811753410560
0.026	0.014	0.234	0.460	0.014	0.227	0.023	591978910713139202
0.022	0.468	0.022	0.009	0.452	0.007	0.018	591986348216553473
0.014	0.002	0.026	0.019	0.010	0.023	0.006	591979747296485376
0.026	0.386	0.093	0.152	0.322	0.007	0.014	591976580232052736
0.023	0.014	0.018	0.018	0.010	0.002	0.014	591981345011707907
0.026	0.014	0.015	0.015	0.006	0.022	0.002	591978783055319040
0.010	0.314	0.326	0.001	0.324	0.014	0.010	591980244015284224
0.023	0.010	0.019	0.014	0.006	0.026	0.002	591985149765521408
