0.000	0.000	0.000	0.000	0.000	0.000	0.000	592262421433098240
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592341643623272450
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592350761213825024
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592197933690261504
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592258807683686400
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592393244136185856
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592393539985608704
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592379281008820224
0.000	0.000	0.000	0.000	0.000	0.000	0.000	596287935483252737
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592585807346597888
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592206738507440128
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592125028558184448
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592556996752056320
0.000	0.000	0.000	0.000	0.000	0.000	0.000	593050476700168192
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592048956089106432
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592282804114870272
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592310137194287104
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592629652818034688
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592085243659571200
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592037727727529985
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592293865148837889
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592045569591234560
0.000	0.000	0.000	0.000	0.000	0.000	0.000	595437377536929792
0.000	0.000	0.000	0.000	0.000	0.000	0.000	593316639476551682
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592027147243401216
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592363814370222080
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592318876496474116
0.000	0.000	0.000	0.000	0.000	0.000	0.000	595508030252298241
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592324346854514688
0.000	0.000	0.000	0.000	0.000	0.000	0.000	596338923061653504
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592325457724440576
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592934080997625856
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592677666144288769
0.000	0.000	0.000	0.000	0.000	0.000	0.000	595614162581102593
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592049417856909314
0.000	0.000	0.000	0.000	0.000	0.000	0.000	595451603265527808
0.000	0.000	0.000	0.000	0.000	0.000	0.000	591999421975396352
0.000	0.000	0.000	0.000	0.000	0.000	0.000	595148422547542016
0.000	0.000	0.000	0.000	0.000	0.000	0.000	595961957313679360
0.000	0.000	0.000	0.000	0.000	0.000	0.000	593523465195360256
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592018368279908352
0.000	0.000	0.000	0.000	0.000	0.000	0.000	594428501563822081
0.000	0.000	0.000	0.000	0.000	0.000	0.000	593221207601745920
0.000	0.000	0.000	0.000	0.000	0.000	0.000	596194107862556673
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592279031594123264
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592049388232531968
0.000	0.000	0.000	0.000	0.000	0.000	0.000	595033800188399616
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592555718617632768
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592019272903172096
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592355806160420865
0.000	0.000	0.000	0.000	0.000	0.000	0.000	593731671658090497
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592344097743998976
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592026863398199296
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592004392091406336
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592220239095431168
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592052647873482752
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592379737198055424
0.000	0.000	0.000	0.000	0.000	0.000	0.000	595450441984532482
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592394042253516800
0.000	0.000	0.000	0.000	0.000	0.000	0.000	594133035093745664
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592382428603252736
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592214348455514112
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592216632954486786
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592305660642996224
0.000	0.000	0.000	0.000	0.000	0.000	0.000	593377543606050817
0.000	0.000	0.000	0.000	0.000	0.000	0.000	591979126350741505
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592548743204962304
0.014	0.006	0.018	0.902	0.027	0.014	0.019	591981970113990656
0.014	0.014	0.007	0.925	0.022	0.006	0.010	591979280277581824
0.017	0.012	0.026	0.914	0.001	0.015	0.015	591997786230427648
0.018	0.027	0.002	0.913	0.019	0.014	0.006	592000357418409984
0.019	0.026	0.011	0.922	0.006	0.006	0.010	592031653784002561
0.017	0.002	0.027	0.905	0.010	0.023	0.014	592022981045460992
0.017	0.022	0.018	0.921	0.012	0.002	0.006	592044529982640129
0.026	0.006	0.010	0.901	0.019	0.014	0.023	592028551102275585
0.010	0.006	0.326	0.615	0.022	0.002	0.019	592085243659571200
0.027	0.014	0.006	0.921	0.018	0.010	0.002	592073987997323264
0.026	0.002	0.018	0.906	0.014	0.023	0.011	592089220375715840
0.026	0.023	0.006	0.914	0.002	0.019	0.010	592116568915456000
0.022	0.010	0.005	0.901	0.019	0.027	0.014	592163018634498048
0.007	0.010	0.018	0.917	0.026	0.006	0.015	592158813391720448
0.019	0.026	0.006	0.921	0.015	0.006	0.006	592166541405204480
0.018	0.010	0.015	0.914	0.026	0.002	0.014	592156221043388416
0.018	0.006	0.010	0.918	0.019	0.002	0.026	592155097582309376
0.027	0.018	0.002	0.913	0.014	0.007	0.019	592148963110703105
0.026	0.019	0.010	0.922	0.002	0.006	0.014	592106164097126401
0.027	0.007	0.006	0.909	0.022	0.010	0.018	592176878632374272
0.006	0.002	0.022	0.914	0.026	0.011	0.019	592170870606405632
0.026	0.006	0.018	0.909	0.001	0.019	0.019	592180158213201920
0.026	0.010	0.010	0.906	0.006	0.019	0.023	592172224808816640
0.026	0.011	0.018	0.913	0.006	0.015	0.010	592175306825289728
0.018	0.010	0.015	0.917	0.010	0.002	0.026	592158453017088000
0.021	0.014	0.018	0.918	0.007	0.002	0.018	592194024749998080
0.026	0.010	0.019	0.918	0.001	0.006	0.019	592192425986117632
0.202	0.009	0.006	0.542	0.203	0.014	0.023	592188938090975233
0.026	0.014	0.019	0.909	0.010	0.019	0.001	592198144173051904
0.018	0.011	0.014	0.914	0.009	0.007	0.026	592187573369376769
0.018	0.027	0.002	0.918	0.019	0.010	0.005	592188896026361856
0.003	0.042	0.022	0.834	0.009	0.015	0.028	592659912167202817
0.002	0.035	0.028	0.834	0.028	0.010	0.016	592662243331973121
0.003	0.042	0.035	0.814	0.009	0.022	0.028	592661986535731202
0.004	0.022	0.035	0.814	0.009	0.028	0.048	592662198247419904
0.003	0.042	0.029	0.834	0.009	0.015	0.022	592661999366049794
0.003	0.033	0.030	0.822	0.010	0.015	0.047	592667164806651904
0.009	0.035	0.035	0.834	0.015	0.003	0.022	592667026063253504
0.003	0.028	0.034	0.840	0.015	0.010	0.022	592668980374016003
0.004	0.033	0.029	0.840	0.009	0.022	0.016	592664427058565120
0.003	0.036	0.022	0.833	0.035	0.015	0.009	592665126211342337
0.003	0.027	0.016	0.840	0.010	0.036	0.022	592666242735026177
0.004	0.027	0.021	0.840	0.009	0.042	0.015	592665523919450112
0.003	0.035	0.041	0.820	0.028	0.011	0.015	592669527361638400
0.002	0.035	0.015	0.841	0.009	0.022	0.029	592669813161463810
0.004	0.039	0.016	0.839	0.010	0.035	0.028	592669847399624708
0.004	0.040	0.021	0.826	0.010	0.016	0.035	592668579780292612
0.002	0.028	0.022	0.840	0.035	0.009	0.016	592666519391367168
0.003	0.017	0.040	0.834	0.022	0.008	0.029	592668027000328192
0.004	0.028	0.022	0.840	0.016	0.041	0.008	592671513066758145
0.001	0.041	0.036	0.815	0.023	0.008	0.029	592671133968834560
0.004	0.034	0.035	0.833	0.009	0.022	0.015	592670528562925569
0.004	0.021	0.035	0.847	0.009	0.028	0.014	592670179970183168
0.001	0.036	0.022	0.841	0.022	0.008	0.022	592673679210872832
0.008	0.036	0.009	0.840	0.008	0.023	0.029	592673758411956224
0.004	0.035	0.048	0.814	0.022	0.008	0.029	592673975303561216
0.002	0.035	0.022	0.841	0.022	0.009	0.022	592673585988251648
0.002	0.042	0.022	0.827	0.009	0.016	0.035	592673379997655041
0.001	0.042	0.015	0.835	0.009	0.022	0.028	592673766603390976
0.002	0.036	0.029	0.834	0.022	0.015	0.015	592673652107300864
0.003	0.029	0.009	0.846	0.022	0.034	0.016	592670601099239425
0.003	0.035	0.022	0.846	0.009	0.021	0.023	592674071508340739
0.003	0.040	0.016	0.833	0.010	0.022	0.029	592673844508385280
0.004	0.035	0.036	0.834	0.009	0.021	0.015	592674282347565056
0.004	0.041	0.028	0.840	0.009	0.015	0.021	592675495902326784
0.004	0.034	0.029	0.846	0.009	0.021	0.015	592675544006840320
0.003	0.040	0.015	0.840	0.011	0.028	0.035	592675323919097857
0.003	0.029	0.028	0.834	0.009	0.015	0.035	592673821905309696
0.004	0.047	0.034	0.822	0.010	0.015	0.028	592672555389030400
0.002	0.035	0.035	0.827	0.015	0.009	0.029	592677236928606209
0.004	0.033	0.028	0.847	0.010	0.022	0.016	592676728612487168
0.002	0.042	0.022	0.835	0.021	0.009	0.022	592677100395601921
0.002	0.042	0.022	0.834	0.015	0.022	0.015	592676351833956354
0.004	0.035	0.015	0.839	0.010	0.041	0.021	592676877849997313
0.002	0.042	0.029	0.834	0.008	0.015	0.022	592676039417016320
0.002	0.041	0.035	0.820	0.009	0.016	0.029	592680410770972672
0.002	0.034	0.028	0.821	0.010	0.022	0.035	592681601085153280
0.004	0.039	0.023	0.840	0.010	0.016	0.028	592680367162785793
0.002	0.042	0.035	0.815	0.009	0.022	0.028	592678789760573441
0.004	0.034	0.027	0.847	0.009	0.021	0.016	592682183158046720
0.002	0.023	0.035	0.839	0.029	0.009	0.015	592681912231194624
0.008	0.009	0.035	0.841	0.022	0.009	0.029	592682185649455104
0.004	0.041	0.022	0.833	0.016	0.008	0.029	592680664094343168
0.004	0.033	0.015	0.847	0.010	0.022	0.029	592684391069016064
0.004	0.014	0.021	0.835	0.010	0.048	0.028	592684884105285634
0.003	0.041	0.021	0.814	0.010	0.028	0.035	592685088065880064
0.003	0.046	0.023	0.828	0.015	0.009	0.034	592682455863296003
0.004	0.034	0.028	0.847	0.009	0.016	0.022	592681687978475521
0.022	0.043	0.033	0.733	0.032	0.004	0.063	593047490452029440
0.005	0.043	0.033	0.769	0.016	0.022	0.053	593046758411735040
0.003	0.044	0.044	0.769	0.013	0.044	0.023	593044016930881537
0.002	0.042	0.054	0.760	0.014	0.024	0.032	593049972943114240
0.005	0.051	0.043	0.770	0.023	0.014	0.034	593051596797292544
0.003	0.043	0.043	0.770	0.033	0.014	0.034	593051485497217024
0.004	0.052	0.033	0.770	0.015	0.022	0.043	593053376209784832
0.004	0.052	0.044	0.760	0.013	0.023	0.033	593053949529296896
0.014	0.033	0.043	0.760	0.053	0.004	0.023	593054920254689280
0.004	0.052	0.043	0.761	0.022	0.013	0.033	593054632622034944
0.003	0.054	0.033	0.760	0.013	0.023	0.043	593054273677762562
0.003	0.053	0.032	0.740	0.015	0.023	0.063	593063700312920064
0.005	0.034	0.023	0.769	0.013	0.052	0.042	593056018675924992
0.005	0.053	0.043	0.770	0.013	0.023	0.033	593055862752563200
0.002	0.055	0.061	0.722	0.013	0.033	0.043	593058683916931072
0.012	0.021	0.053	0.742	0.015	0.024	0.063	593058908383522816
0.012	0.033	0.053	0.732	0.003	0.033	0.064	593055397709230080
0.004	0.051	0.035	0.769	0.013	0.024	0.043	593069787875549185
0.044	0.034	0.024	0.760	0.003	0.012	0.053	593065723573837827
0.004	0.043	0.034	0.760	0.015	0.024	0.061	593067373143306242
0.002	0.044	0.033	0.760	0.024	0.013	0.054	593069815645900801
0.002	0.044	0.054	0.760	0.023	0.013	0.033	593064401437007873
0.013	0.053	0.033	0.761	0.042	0.004	0.023	593062016408915969
0.003	0.062	0.042	0.751	0.024	0.014	0.033	593067186639470592
0.005	0.061	0.042	0.751	0.015	0.022	0.032	593068898158653440
0.002	0.063	0.053	0.732	0.023	0.012	0.043	593068678448545793
0.002	0.044	0.042	0.742	0.013	0.063	0.023	593069291492216833
0.005	0.052	0.033	0.751	0.014	0.023	0.053	593072179018792960
0.005	0.053	0.043	0.770	0.013	0.034	0.023	593071188454191104
0.004	0.043	0.034	0.770	0.014	0.022	0.053	593071906225524736
0.005	0.042	0.033	0.769	0.016	0.023	0.053	593070829723725824
0.005	0.033	0.043	0.769	0.015	0.023	0.053	593071348294881281
0.003	0.043	0.033	0.760	0.013	0.023	0.054	593070009468854273
0.003	0.033	0.054	0.761	0.012	0.023	0.043	593081515828846593
0.004	0.053	0.033	0.770	0.013	0.023	0.044	593081396744343552
0.003	0.042	0.034	0.771	0.014	0.023	0.052	593081712051036162
0.003	0.043	0.053	0.760	0.023	0.015	0.033	593081708582318080
0.005	0.043	0.033	0.770	0.022	0.053	0.013	593081704224575488
0.003	0.023	0.033	0.761	0.014	0.053	0.042	593081678018449410
0.002	0.042	0.052	0.763	0.023	0.014	0.033	593078251301543937
0.005	0.040	0.032	0.761	0.015	0.023	0.063	593082933847556097
0.005	0.032	0.031	0.731	0.014	0.063	0.063	593084417435906049
0.002	0.064	0.032	0.753	0.023	0.013	0.043	593081402880491520
0.004	0.042	0.052	0.762	0.024	0.015	0.032	593087153971822592
0.003	0.305	0.033	0.510	0.015	0.022	0.054	593085520839778304
0.003	0.053	0.043	0.761	0.022	0.014	0.033	593087196338454528
0.004	0.061	0.042	0.761	0.024	0.015	0.033	593090443577024512
0.013	0.042	0.053	0.760	0.024	0.003	0.034	593089041362386944
0.004	0.042	0.033	0.761	0.014	0.022	0.053	593087214164287488
0.004	0.061	0.033	0.763	0.013	0.023	0.043	593096275836342272
0.004	0.052	0.035	0.769	0.014	0.023	0.042	593092320653869057
0.005	0.043	0.022	0.770	0.015	0.042	0.043	593093052123615234
0.030	0.071	0.044	0.682	0.004	0.018	0.057	593748277469687810
0.003	0.057	0.057	0.670	0.031	0.017	0.071	593748379215134721
0.018	0.045	0.031	0.682	0.005	0.070	0.056	593750834019639296
0.044	0.044	0.044	0.695	0.017	0.018	0.058	593747411102633984
0.004	0.047	0.068	0.692	0.020	0.033	0.057	593751049229307904
0.005	0.056	0.045	0.693	0.019	0.033	0.070	593749570745606144
0.002	0.084	0.058	0.643	0.017	0.031	0.071	593748490963976192
