0.000	0.000	0.000	0.000	0.000	0.000	0.000	596679094470737921
0.000	0.000	0.000	0.000	0.000	0.000	0.000	593210356429955072
0.000	0.000	0.000	0.000	0.000	0.000	0.000	595217042309001216
0.000	0.000	0.000	0.000	0.000	0.000	0.000	595054978529558528
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592379281008820224
0.000	0.000	0.000	0.000	0.000	0.000	0.000	594600830679916544
0.000	0.000	0.000	0.000	0.000	0.000	0.000	593389423603150849
0.000	0.000	0.000	0.000	0.000	0.000	0.000	594096352650362880
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592337850429001729
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592652895713112065
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592085243659571200
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592045569591234560
0.000	0.000	0.000	0.000	0.000	0.000	0.000	595259031503110146
0.000	0.000	0.000	0.000	0.000	0.000	0.000	593349863510769665
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592250977043910656
0.000	0.000	0.000	0.000	0.000	0.000	0.000	596358412314681344
0.000	0.000	0.000	0.000	0.000	0.000	0.000	594355694020784129
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592953631827066880
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592049417856909314
0.000	0.000	0.000	0.000	0.000	0.000	0.000	591976580232052736
0.000	0.000	0.000	0.000	0.000	0.000	0.000	594376527548059650
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592257707408642048
0.000	0.000	0.000	0.000	0.000	0.000	0.000	594885937273950209
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592738844581240834
0.000	0.000	0.000	0.000	0.000	0.000	0.000	595249416455397376
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592315161282678784
0.000	0.000	0.000	0.000	0.000	0.000	0.000	597072588762779649
0.000	0.000	0.000	0.000	0.000	0.000	0.000	594131668056825857
0.000	0.000	0.000	0.000	0.000	0.000	0.000	595548774547791872
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592579482407424000
0.000	0.000	0.000	0.000	0.000	0.000	0.000	593273045248307201
0.000	0.000	0.000	0.000	0.000	0.000	0.000	595450441984532482
0.000	0.000	0.000	0.000	0.000	0.000	0.000	593297004559609856
0.000	0.000	0.000	0.000	0.000	0.000	0.000	594894983401902080
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592198032810123264
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592548743204962304
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592287188995448832
0.000	0.000	0.000	0.000	0.000	0.000	0.000	595236693675880448
0.000	0.000	0.000	0.000	0.000	0.000	0.000	595963535160553472
0.326	0.011	0.019	0.002	0.007	0.621	0.014	591989771473391616
0.022	0.010	0.018	0.002	0.006	0.914	0.026	591977226586836992
0.326	0.006	0.019	0.002	0.011	0.621	0.014	591984141773639680
0.326	0.011	0.019	0.002	0.007	0.621	0.014	591990757650669569
0.326	0.011	0.019	0.002	0.007	0.621	0.014	591992680479006721
0.322	0.011	0.019	0.002	0.007	0.626	0.014	591992326504849408
0.326	0.006	0.019	0.002	0.011	0.621	0.014	592014898785230848
0.310	0.023	0.002	0.019	0.015	0.605	0.026	592022722437218304
0.326	0.006	0.019	0.002	0.011	0.622	0.014	592048938355589120
0.023	0.022	0.007	0.015	0.001	0.909	0.023	592077493240090624
0.326	0.011	0.019	0.002	0.007	0.621	0.014	592169535878365184
0.021	0.311	0.017	0.016	0.002	0.626	0.006	592182148422979584
0.326	0.006	0.019	0.001	0.011	0.622	0.015	592180370591850496
0.009	0.041	0.028	0.023	0.016	0.802	0.035	592670645428854785
0.003	0.028	0.011	0.028	0.015	0.846	0.028	592676306233491458
0.003	0.034	0.035	0.022	0.010	0.834	0.022	592682856595480576
0.004	0.034	0.010	0.021	0.028	0.827	0.027	592681777254277124
0.011	0.053	0.043	0.034	0.002	0.753	0.033	593069737254367233
0.005	0.041	0.062	0.032	0.013	0.723	0.053	593070009355644929
0.003	0.052	0.063	0.033	0.013	0.724	0.042	593084015810256897
0.003	0.062	0.053	0.033	0.024	0.712	0.043	593089614224629761
0.005	0.050	0.062	0.034	0.024	0.722	0.033	593086943707025408
0.071	0.104	0.055	0.022	0.007	0.537	0.088	595083723755823104
0.004	0.105	0.056	0.071	0.021	0.538	0.088	595100180917198848
0.039	0.085	0.023	0.071	0.009	0.556	0.099	595131462090764288
0.056	0.055	0.104	0.054	0.022	0.505	0.087	595204405625954305
2.000	0.000	0.000	0.000	0.000	4.000	0.000	592231066083184640
2.000	0.000	0.000	0.000	0.000	4.000	0.000	592236798186684416
2.000	0.000	0.000	0.000	0.000	3.000	0.000	592249112445124608
2.000	0.000	0.000	0.000	0.000	4.000	0.000	592302610956222464
1.000	0.000	0.000	0.000	0.000	3.000	0.000	592323852610371584
0.000	1.000	0.000	1.000	0.000	2.000	0.000	592563636058529792
1.000	0.000	0.000	0.000	0.000	2.000	0.000	592567619737128960
1.000	0.000	0.000	0.000	0.000	2.000	0.000	592602331545358337
0.000	0.000	0.000	1.000	0.000	2.000	0.000	592625049984585728
0.000	1.000	0.000	0.000	0.000	2.000	0.000	592638629094117376
0.000	1.000	0.000	0.000	0.000	2.000	0.000	592641786889129984
0.000	0.000	0.000	0.000	0.000	2.000	0.000	592689993107247104
0.000	0.000	0.000	1.000	0.000	2.000	0.000	592697514312204289
0.000	1.000	0.000	0.000	0.000	2.000	0.000	592901901479505920
1.000	0.000	0.000	0.000	0.000	2.000	0.000	592918610814828544
1.000	0.000	0.000	0.000	0.000	2.000	0.000	592919282150805506
0.000	0.000	0.000	0.000	0.000	2.000	0.000	592919222952402944
2.000	0.000	0.000	0.000	0.000	2.000	1.000	592969532823724032
0.000	1.000	0.000	0.000	0.000	2.000	0.000	593001366680834048
1.000	0.000	0.000	0.000	0.000	2.000	0.000	593096732608634881
0.000	0.000	1.000	0.000	0.000	2.000	1.000	593104706425106432
0.000	0.000	0.000	2.000	0.000	2.000	0.000	593281974891978752
0.000	0.000	0.000	0.000	0.000	2.000	0.000	593387024406556674
1.000	0.000	0.000	0.000	0.000	2.000	0.000	593454365324681216
0.000	0.000	0.000	1.000	0.000	2.000	0.000	593486112980606976
0.000	0.000	0.000	1.000	0.000	3.000	1.000	593590148694048768
0.000	0.000	0.000	1.000	0.000	3.000	0.000	593670506777284608
0.000	0.000	0.000	1.000	0.000	3.000	0.000	593670491178541057
0.000	0.000	0.000	1.000	0.000	3.000	0.000	593674415721742337
0.000	0.000	0.000	1.000	0.000	3.000	0.000	593746603111940096
0.000	0.000	0.000	0.000	0.000	2.000	0.000	593874571805069312
0.000	0.000	0.000	0.000	0.000	2.000	0.000	594190375016861696
0.000	0.000	0.000	0.000	0.000	2.000	0.000	594263725479043073
0.000	1.000	0.000	0.000	0.000	2.000	0.000	595059290005590016
0.000	0.000	0.000	2.000	0.000	2.000	0.000	595414168221700096
0.000	0.000	0.000	0.000	0.000	2.000	0.000	595867762276241408
0.000	0.000	0.000	0.000	0.000	4.000	0.000	596029388321198080
2.000	0.000	0.000	2.000	0.000	3.000	0.000	596078618595307520
0.000	0.000	0.000	0.000	0.000	2.000	0.000	596346302239088640
1.000	0.000	0.000	0.000	0.000	2.000	0.000	596497269521690625
0.000	0.000	0.000	0.000	0.000	2.000	2.000	597001452083548160
0.000	0.000	0.000	0.000	0.000	2.000	1.000	597012283487727616
0.000	0.000	0.000	0.000	0.000	2.000	1.000	596998173303930882
0.000	0.000	0.000	1.000	1.000	2.000	1.000	597134303332409344
