0.000	0.000	0.000	0.000	0.000	0.000	0.000	593464777290166274
0.000	0.000	0.000	0.000	0.000	0.000	0.000	594880328755322880
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592300689742692353
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592323424136990720
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592521218407858176
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592629652818034688
0.000	0.000	0.000	0.000	0.000	0.000	0.000	593440045861711872
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592298916109922304
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592208493848895489
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592956760765370368
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592656054489591808
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592281143434608640
0.000	0.000	0.000	0.000	0.000	0.000	0.000	594376527548059650
0.000	0.000	0.000	0.000	0.000	0.000	0.000	593743633347530752
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592176920617361408
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592620564419780608
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592181615658291200
0.000	0.000	0.000	0.000	0.000	0.000	0.000	593239774627897344
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592181723967926274
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592209897825013761
0.000	0.000	0.000	0.000	0.000	0.000	0.000	594894983401902080
0.000	0.000	0.000	0.000	0.000	0.000	0.000	593151339007348736
0.000	0.000	0.000	0.000	0.000	0.000	0.000	592751186152919042
0.000	0.000	0.000	0.000	0.000	0.000	0.000	596962895918800896
0.022	0.310	0.027	0.014	0.606	0.002	0.019	591984387526234112
0.382	0.026	0.006	0.019	0.545	0.010	0.010	591992896485597184
0.014	0.019	0.006	0.026	0.922	0.010	0.002	591996880499961856
0.018	0.026	0.011	0.022	0.905	0.015	0.002	592006009104666624
0.017	0.395	0.020	0.026	0.529	0.006	0.006	592018533673869313
0.022	0.014	0.014	0.002	0.913	0.011	0.023	592046758772879361
0.005	0.022	0.010	0.027	0.917	0.015	0.002	592028815234207745
0.021	0.015	0.015	0.014	0.905	0.023	0.006	592080653249687553
0.014	0.018	0.014	0.027	0.905	0.018	0.002	592135286466945024
0.026	0.023	0.010	0.013	0.905	0.019	0.002	592128740987162624
0.013	0.010	0.012	0.021	0.905	0.019	0.019	592101702070706176
0.019	0.022	0.011	0.026	0.905	0.015	0.001	592168473607970818
0.023	0.006	0.014	0.018	0.909	0.023	0.007	592155947545415680
0.015	0.371	0.018	0.027	0.561	0.006	0.001	592176920617361408
0.017	0.026	0.023	0.014	0.906	0.007	0.007	592176946642980864
